Timestamp,X,Y,BTN_TOUCH,WIDTH_MAJOR,ORIENTATION,PRESSURE,FINGER
0.0,1454,2064,DOWN,-420,-420,-420,0
0.0093430000001717,1459,2064,HELD,-420,-420,-420,0
0.0175279999998565,1466,2064,HELD,-420,-420,-420,0
0.0260789999997541,1472,2064,HELD,-420,-420,-420,0
0.034360000000106,1479,2064,HELD,-420,-420,-420,0
0.0427919999997357,1484,2064,HELD,-420,-420,-420,0
0.0509759999999914,1487,2064,HELD,-420,-420,-420,0
0.0595610000000306,1484,2064,UP,-420,-420,-420,0
0.6786059999999452,1661,2734,DOWN,-420,-420,-420,0
0.686431999999968,1484,2064,HELD,-420,-420,-420,0
0.6950019999999313,1661,2734,UP,-420,-420,-420,0
1.2640289999999368,1070,911,DOWN,-420,-420,-420,0
1.271769999999833,1072,912,HELD,-420,-420,-420,0
1.280279000000064,1078,913,HELD,-420,-420,-420,0
1.288477999999941,1091,912,HELD,-420,-420,-420,0
1.2970949999998993,1111,913,HELD,-420,-420,-420,0
1.305221000000074,1134,911,HELD,-420,-420,-420,0
1.313748999999916,1161,910,HELD,-420,-420,-420,0
1.3219679999997425,1262,901,HELD,-420,-420,-420,0
1.330478999999741,1344,894,HELD,-420,-420,-420,0
1.3386569999997846,1415,888,HELD,-420,-420,-420,0
1.3471879999997327,1476,882,HELD,-420,-420,-420,0
1.355395999999928,1529,876,HELD,-420,-420,-420,0
1.3639220000000023,1578,870,HELD,-420,-420,-420,0
1.3721120000000155,1625,864,HELD,-420,-420,-420,0
1.3806500000000597,1673,857,HELD,-420,-420,-420,0
1.3888210000000072,1720,852,HELD,-420,-420,-420,0
1.3973759999998947,1763,845,HELD,-420,-420,-420,0
1.4055629999998018,1805,841,HELD,-420,-420,-420,0
1.4140910000000986,1843,836,HELD,-420,-420,-420,0
1.422305999999935,1878,832,HELD,-420,-420,-420,0
1.4308089999999538,1909,828,HELD,-420,-420,-420,0
1.4389980000000833,1936,825,HELD,-420,-420,-420,0
1.4475469999997586,1959,822,HELD,-420,-420,-420,0
1.4557230000000343,1980,820,HELD,-420,-420,-420,0
1.4643120000000636,1998,822,HELD,-420,-420,-420,0
1.472468999999819,2012,819,HELD,-420,-420,-420,0
1.4810170000000653,2022,822,HELD,-420,-420,-420,0
1.4891809999999168,2030,819,HELD,-420,-420,-420,0
1.4977209999997283,2036,820,HELD,-420,-420,-420,0
1.5059109999997418,2041,819,HELD,-420,-420,-420,0
1.514444999999796,2045,820,HELD,-420,-420,-420,0
1.5226549999997587,2048,821,HELD,-420,-420,-420,0
1.5312260000000606,2053,822,HELD,-420,-420,-420,0
1.5478939999998147,2056,821,HELD,-420,-420,-420,0
1.5646229999997558,2060,822,HELD,-420,-420,-420,0
1.581333000000086,2064,821,HELD,-420,-420,-420,0
1.5895399999999429,2067,822,HELD,-420,-420,-420,0
1.598066000000017,2069,820,HELD,-420,-420,-420,0
1.6063100000001214,2071,822,HELD,-420,-420,-420,0
1.6229889999999614,2080,820,HELD,-420,-420,-420,0
1.6316929999998138,2083,821,HELD,-420,-420,-420,0
1.6397360000000845,2088,820,HELD,-420,-420,-420,0
1.6482350000001134,2093,821,HELD,-420,-420,-420,0
1.65643799999998,2098,820,HELD,-420,-420,-420,0
1.6649680000000444,2106,821,HELD,-420,-420,-420,0
1.6731650000001537,2113,820,HELD,-420,-420,-420,0
1.681720999999925,2121,818,HELD,-420,-420,-420,0
1.6898969999997462,2123,816,HELD,-420,-420,-420,0
1.6984149999998408,2121,817,HELD,-420,-420,-420,0
1.7066150000000562,2108,818,HELD,-420,-420,-420,0
1.7151789999998073,2121,817,UP,-420,-420,-420,0
1.8826570000001084,1581,930,DOWN,-420,-420,-420,0
1.9072989999999663,1588,931,HELD,-420,-420,-420,0
1.915834999999788,1592,930,HELD,-420,-420,-420,0
1.92402600000014,1596,930,HELD,-420,-420,-420,0
1.9326139999998304,1600,929,HELD,-420,-420,-420,0
1.9407639999999449,1604,927,HELD,-420,-420,-420,0
1.9492740000000597,1607,924,HELD,-420,-420,-420,0
1.9574539999998704,1608,920,HELD,-420,-420,-420,0
1.9660009999997785,1607,915,HELD,-420,-420,-420,0
1.97419600000012,1598,893,HELD,-420,-420,-420,0
1.982735999999932,1586,874,HELD,-420,-420,-420,0
1.9909280000001672,1568,854,HELD,-420,-420,-420,0
1.9995829999998025,1540,836,HELD,-420,-420,-420,0
2.0076469999999063,1510,817,HELD,-420,-420,-420,0
2.016168000000107,1480,800,HELD,-420,-420,-420,0
2.0243900000000394,1446,784,HELD,-420,-420,-420,0
2.033085999999912,1416,770,HELD,-420,-420,-420,0
2.0411890000000312,1385,757,HELD,-420,-420,-420,0
2.050025000000005,1359,746,HELD,-420,-420,-420,0
2.058426999999938,1359,746,HELD,-420,-420,-420,0
2.058426999999938,1333,737,,-420,-420,-420,1
2.066519999999855,1312,728,HELD,-420,-420,-420,0
2.0750370000000657,1312,728,HELD,-420,-420,-420,0
2.0750370000000657,1291,722,HELD,-420,-420,-420,1
2.08313999999973,1275,717,HELD,-420,-420,-420,0
2.091805000000022,1275,717,HELD,-420,-420,-420,0
2.091805000000022,1264,712,HELD,-420,-420,-420,1
2.100319000000127,1275,717,HELD,-420,-420,-420,0
2.100319000000127,1255,708,HELD,-420,-420,-420,1
2.1086749999999483,1275,717,HELD,-420,-420,-420,0
2.1086749999999483,1250,703,HELD,-420,-420,-420,1
2.117065999999795,1275,717,HELD,-420,-420,-420,0
2.117065999999795,1245,699,HELD,-420,-420,-420,1
2.1253499999997985,1275,717,HELD,-420,-420,-420,0
2.1253499999997985,1242,696,HELD,-420,-420,-420,1
2.133980999999949,1275,717,HELD,-420,-420,-420,0
2.133980999999949,1239,694,HELD,-420,-420,-420,1
2.1416549999999006,1236,691,HELD,-420,-420,-420,0
2.1501530000000457,1236,691,HELD,-420,-420,-420,0
2.1501530000000457,1369,3305,HELD,-420,-420,-420,1
