Timestamp,X,Y,BTN_TOUCH,WIDTH_MAJOR,ORIENTATION,PRESSURE,FINGER
0.0,865,668,DOWN,-420,-420,-420,0
0.0096240000000307,869,669,HELD,-420,-420,-420,0
0.0176709999999502,876,670,HELD,-420,-420,-420,0
0.0262830000000349,884,669,HELD,-420,-420,-420,0
0.0343560000000024,896,668,HELD,-420,-420,-420,0
0.0429259999999658,911,666,HELD,-420,-420,-420,0
0.0511060000000043,929,662,HELD,-420,-420,-420,0
0.0596610000000055,1000,645,HELD,-420,-420,-420,0
0.0678289999999606,1062,628,HELD,-420,-420,-420,0
0.0763610000000198,1119,610,HELD,-420,-420,-420,0
0.0846780000000535,1173,594,HELD,-420,-420,-420,0
0.0931090000000267,1220,581,HELD,-420,-420,-420,0
0.1012809999999717,1261,568,HELD,-420,-420,-420,0
0.1098309999999855,1298,557,HELD,-420,-420,-420,0
0.118013000000019,1329,546,HELD,-420,-420,-420,0
0.1265600000000404,1357,536,HELD,-420,-420,-420,0
0.1347329999999829,1382,526,HELD,-420,-420,-420,0
0.1433160000000271,1407,515,HELD,-420,-420,-420,0
0.1514720000000124,1429,504,HELD,-420,-420,-420,0
0.1601100000000315,1451,491,HELD,-420,-420,-420,0
0.1682029999999486,1472,480,HELD,-420,-420,-420,0
0.1768429999999625,1491,467,HELD,-420,-420,-420,0
0.1849469999999655,1511,456,HELD,-420,-420,-420,0
0.1934680000000526,1535,444,HELD,-420,-420,-420,0
0.2016390000000001,1556,434,HELD,-420,-420,-420,0
0.2101880000000164,1577,424,HELD,-420,-420,-420,0
0.2184379999999919,1596,415,HELD,-420,-420,-420,0
0.2269139999999652,1614,408,HELD,-420,-420,-420,0
0.235078000000044,1634,402,HELD,-420,-420,-420,0
0.2436139999999795,1651,398,HELD,-420,-420,-420,0
0.2518209999999499,1668,394,HELD,-420,-420,-420,0
0.2603540000000066,1685,391,HELD,-420,-420,-420,0
0.2685450000000173,1702,388,HELD,-420,-420,-420,0
0.2770850000000564,1718,387,HELD,-420,-420,-420,0
0.2852619999999888,1732,386,HELD,-420,-420,-420,0
0.2938120000000026,1746,385,HELD,-420,-420,-420,0
0.3019789999999602,1760,386,HELD,-420,-420,-420,0
0.3105199999999968,1771,385,HELD,-420,-420,-420,0
0.3187130000000024,1781,386,HELD,-420,-420,-420,0
0.3272660000000087,1789,386,HELD,-420,-420,-420,0
0.3354329999999663,1796,386,HELD,-420,-420,-420,0
0.3439779999999928,1805,387,HELD,-420,-420,-420,0
0.3521950000000515,1812,386,HELD,-420,-420,-420,0
0.36071000000004,1817,388,HELD,-420,-420,-420,0
0.3689219999999977,1823,386,HELD,-420,-420,-420,0
0.3774319999999989,1827,388,HELD,-420,-420,-420,0
0.3856299999999919,1830,389,HELD,-420,-420,-420,0
0.3941449999999804,1832,388,HELD,-420,-420,-420,0
0.4023429999999734,1835,389,HELD,-420,-420,-420,0
0.4108860000000049,1838,388,HELD,-420,-420,-420,0
0.4190770000000157,1840,389,HELD,-420,-420,-420,0
0.4276240000000371,1843,388,HELD,-420,-420,-420,0
0.4443360000000211,1848,389,HELD,-420,-420,-420,0
0.4611609999999473,1851,388,HELD,-420,-420,-420,0
0.4777880000000323,1856,389,HELD,-420,-420,-420,0
0.4860360000000128,1859,388,HELD,-420,-420,-420,0
0.5027079999999842,1866,389,HELD,-420,-420,-420,0
0.5194410000000289,1870,388,HELD,-420,-420,-420,0
0.5279540000000225,1874,389,HELD,-420,-420,-420,0
0.5446839999999611,1878,388,HELD,-420,-420,-420,0
0.5529330000000527,1882,389,HELD,-420,-420,-420,0
0.5696010000000342,1887,388,HELD,-420,-420,-420,0
0.5781960000000481,1890,389,HELD,-420,-420,-420,0
0.5948560000000498,1896,388,HELD,-420,-420,-420,0
0.6030479999999443,1897,389,HELD,-420,-420,-420,0
0.611582999999996,1902,388,HELD,-420,-420,-420,0
0.6197909999999638,1905,389,HELD,-420,-420,-420,0
0.6283150000000433,1908,388,HELD,-420,-420,-420,0
0.645040999999992,1913,389,HELD,-420,-420,-420,0
0.6532310000000052,1916,388,HELD,-420,-420,-420,0
0.6699690000000373,1919,390,HELD,-420,-420,-420,0
0.6867670000000317,1923,388,HELD,-420,-420,-420,0
0.7034059999999727,1927,391,HELD,-420,-420,-420,0
0.7120109999999613,1931,392,HELD,-420,-420,-420,0
0.7286810000000514,1934,391,HELD,-420,-420,-420,0
0.7454269999999497,1936,393,HELD,-420,-420,-420,0
0.7621400000000449,1938,394,HELD,-420,-420,-420,0
0.7788620000000037,1939,395,HELD,-420,-420,-420,0
0.803784999999948,1937,394,HELD,-420,-420,-420,0
0.8123190000000022,1935,397,HELD,-420,-420,-420,0
0.8205490000000282,1937,394,UP,-420,-420,-420,0
1.4050399999999854,2200,822,DOWN,-420,-420,-420,0
1.439388000000008,2204,821,HELD,-420,-420,-420,0
1.4561639999999445,2207,822,HELD,-420,-420,-420,0
