Timestamp,X,Y,BTN_TOUCH,WIDTH_MAJOR,WIDTH_MINOR,ORIENTATION,PRESSURE,FINGER
0.0,2047,2900,DOWN,-420,-420,-420,-420,0
0.0164479999998548,2042,2900,HELD,-420,-420,-420,-420,0
0.024642999999741733,2039,2899,HELD,-420,-420,-420,-420,0
0.0332300000000032,2037,2898,HELD,-420,-420,-420,-420,0
0.04149199999983466,2034,2896,HELD,-420,-420,-420,-420,0
0.04987899999969159,2032,2893,HELD,-420,-420,-420,-420,0
0.05807099999992715,2030,2890,HELD,-420,-420,-420,-420,0
0.06658900000002177,2029,2886,HELD,-420,-420,-420,-420,0
0.07476099999985308,2030,2880,HELD,-420,-420,-420,-420,0
0.08334500000000844,2028,2848,HELD,-420,-420,-420,-420,0
0.09147999999959211,2027,2812,HELD,-420,-420,-420,-420,0
0.10002399999984846,2024,2771,HELD,-420,-420,-420,-420,0
0.10820899999998801,2016,2722,HELD,-420,-420,-420,-420,0
0.11674700000003213,2005,2676,HELD,-420,-420,-420,-420,0
0.12493099999983315,1997,2635,HELD,-420,-420,-420,-420,0
0.1336039999996501,1988,2598,HELD,-420,-420,-420,-420,0
0.1416199999998753,1978,2566,HELD,-420,-420,-420,-420,0
0.1503539999998793,1967,2541,HELD,-420,-420,-420,-420,0
0.15843199999972057,1961,2522,HELD,-420,-420,-420,-420,0
0.1669779999997445,1957,2509,HELD,-420,-420,-420,-420,0
0.17515699999967183,1955,2497,HELD,-420,-420,-420,-420,0
0.18366299999979674,1954,2489,HELD,-420,-420,-420,-420,0
0.19265199999972538,1951,2481,HELD,-420,-420,-420,-420,0
0.19265199999972538,915,882,,-420,-420,-420,-420,1
0.200427999999647,1946,2474,HELD,-420,-420,-420,-420,0
0.2090859999998429,1942,2466,HELD,-420,-420,-420,-420,0
0.2090859999998429,913,883,HELD,-420,-420,-420,-420,1
0.21715099999983067,1939,2459,HELD,-420,-420,-420,-420,0
0.22607699999980468,1934,2451,HELD,-420,-420,-420,-420,0
0.22607699999980468,908,886,HELD,-420,-420,-420,-420,1
0.2346319999996922,1930,2444,HELD,-420,-420,-420,-420,0
0.2346319999996922,904,888,HELD,-420,-420,-420,-420,1
0.24253399999997782,1926,2437,HELD,-420,-420,-420,-420,0
0.24253399999997782,897,891,HELD,-420,-420,-420,-420,1
0.2512539999997898,1922,2431,HELD,-420,-420,-420,-420,0
0.2512539999997898,889,894,HELD,-420,-420,-420,-420,1
0.2593409999999494,1919,2425,HELD,-420,-420,-420,-420,0
0.2593409999999494,878,897,HELD,-420,-420,-420,-420,1
0.2678099999998267,1916,2419,HELD,-420,-420,-420,-420,0
0.2678099999998267,865,899,HELD,-420,-420,-420,-420,1
0.27612299999964307,1913,2414,HELD,-420,-420,-420,-420,0
0.27612299999964307,851,902,HELD,-420,-420,-420,-420,1
0.28450599999996484,1911,2409,HELD,-420,-420,-420,-420,0
0.28450599999996484,834,903,HELD,-420,-420,-420,-420,1
0.2927489999997306,1908,2405,HELD,-420,-420,-420,-420,0
0.2927489999997306,814,905,HELD,-420,-420,-420,-420,1
0.30131699999992634,793,2405,HELD,-420,-420,-420,-420,0
0.30892699999958495,793,2405,HELD,-420,-420,-420,-420,0
0.30892699999958495,770,906,HELD,-420,-420,-420,-420,1
0.3173549999996794,747,905,HELD,-420,-420,-420,-420,0
0.32550799999989977,724,905,HELD,-420,-420,-420,-420,0
0.3341080000000147,701,904,HELD,-420,-420,-420,-420,0
0.34223999999994703,680,903,HELD,-420,-420,-420,-420,0
0.35073499999998603,659,901,HELD,-420,-420,-420,-420,0
0.35894999999982247,638,898,HELD,-420,-420,-420,-420,0
0.3675309999998717,618,896,HELD,-420,-420,-420,-420,0
0.3756599999996979,600,893,HELD,-420,-420,-420,-420,0
0.38420899999982794,582,888,HELD,-420,-420,-420,-420,0
0.39237299999967945,564,883,HELD,-420,-420,-420,-420,0
0.4009059999998499,548,876,HELD,-420,-420,-420,-420,0
0.4090379999997822,532,869,HELD,-420,-420,-420,-420,0
0.41762199999993754,515,860,HELD,-420,-420,-420,-420,0
0.4258609999997134,498,850,HELD,-420,-420,-420,-420,0
0.4343509999998787,481,839,HELD,-420,-420,-420,-420,0
0.4425099999998565,466,829,HELD,-420,-420,-420,-420,0
0.45105299999977433,448,819,HELD,-420,-420,-420,-420,0
0.45922699999982797,431,808,HELD,-420,-420,-420,-420,0
0.4677679999999782,417,798,HELD,-420,-420,-420,-420,0
0.4759639999997489,402,787,HELD,-420,-420,-420,-420,0
0.4844919999995909,388,776,HELD,-420,-420,-420,-420,0
0.49266899999975067,373,767,HELD,-420,-420,-420,-420,0
0.501299999999901,361,757,HELD,-420,-420,-420,-420,0
0.5093769999998585,349,746,HELD,-420,-420,-420,-420,0
0.5179129999996803,340,735,HELD,-420,-420,-420,-420,0
0.5261219999997593,331,725,HELD,-420,-420,-420,-420,0
0.5346159999999145,327,714,HELD,-420,-420,-420,-420,0
0.5428159999996751,322,705,HELD,-420,-420,-420,-420,0
0.5513119999995979,319,696,HELD,-420,-420,-420,-420,0
0.5595220000000154,322,687,HELD,-420,-420,-420,-420,0
0.5680539999998473,320,680,HELD,-420,-420,-420,-420,0
0.5762449999997443,321,672,HELD,-420,-420,-420,-420,0
0.5847810000000209,323,665,HELD,-420,-420,-420,-420,0
0.5929790000000139,326,657,HELD,-420,-420,-420,-420,0
0.601488999999674,331,650,HELD,-420,-420,-420,-420,0
0.6096909999996569,337,643,HELD,-420,-420,-420,-420,0
0.6182029999999941,345,636,HELD,-420,-420,-420,-420,0
0.6264269999996941,354,628,HELD,-420,-420,-420,-420,0
0.6349319999999352,367,619,HELD,-420,-420,-420,-420,0
0.6435910000000149,380,611,HELD,-420,-420,-420,-420,0
0.6517429999998967,396,599,HELD,-420,-420,-420,-420,0
0.6598239999998441,410,591,HELD,-420,-420,-420,-420,0
0.668355999999676,423,585,HELD,-420,-420,-420,-420,0
0.6765389999995932,439,576,HELD,-420,-420,-420,-420,0
0.6850709999998799,456,569,HELD,-420,-420,-420,-420,0
0.6932600000000093,470,562,HELD,-420,-420,-420,-420,0
0.7017969999997149,483,557,HELD,-420,-420,-420,-420,0
0.709961999999905,497,551,HELD,-420,-420,-420,-420,0
0.7184869999996408,511,546,HELD,-420,-420,-420,-420,0
0.726694999999836,527,541,HELD,-420,-420,-420,-420,0
0.7352139999998144,543,537,HELD,-420,-420,-420,-420,0
0.7434619999999086,563,534,HELD,-420,-420,-420,-420,0
0.7521379999998317,585,533,HELD,-420,-420,-420,-420,0
0.7607299999999668,1640,2708,HELD,-420,-420,-420,-420,0
0.7607299999999668,610,532,,-420,-420,-420,-420,1
0.7688650000000052,636,535,HELD,-420,-420,-420,-420,0
0.7770179999997708,661,539,HELD,-420,-420,-420,-420,0
0.7859619999999268,1638,2706,HELD,-420,-420,-420,-420,0
0.7859619999999268,686,543,HELD,-420,-420,-420,-420,1
0.794198999999935,1636,2705,HELD,-420,-420,-420,-420,0
0.794198999999935,708,547,HELD,-420,-420,-420,-420,1
0.8027149999998073,1634,2703,HELD,-420,-420,-420,-420,0
0.8027149999998073,727,552,HELD,-420,-420,-420,-420,1
0.8109489999997095,1630,2700,HELD,-420,-420,-420,-420,0
0.8109489999997095,743,558,HELD,-420,-420,-420,-420,1
0.8194179999995868,1625,2697,HELD,-420,-420,-420,-420,0
0.8194179999995868,757,565,HELD,-420,-420,-420,-420,1
0.8276499999997213,1619,2694,HELD,-420,-420,-420,-420,0
0.8276499999997213,771,573,HELD,-420,-420,-420,-420,1
0.8361199999999371,1611,2692,HELD,-420,-420,-420,-420,0
0.8361199999999371,787,585,HELD,-420,-420,-420,-420,1
0.8444239999998899,1578,2681,HELD,-420,-420,-420,-420,0
0.8444239999998899,805,598,HELD,-420,-420,-420,-420,1
0.853020000000015,1552,2673,HELD,-420,-420,-420,-420,0
0.853020000000015,827,611,HELD,-420,-420,-420,-420,1
0.8610759999996844,1530,2667,HELD,-420,-420,-420,-420,0
0.8610759999996844,853,626,HELD,-420,-420,-420,-420,1
0.8696699999995872,1515,2663,HELD,-420,-420,-420,-420,0
0.8696699999995872,883,640,HELD,-420,-420,-420,-420,1
0.8778239999996913,1503,2662,HELD,-420,-420,-420,-420,0
0.8778239999996913,914,653,HELD,-420,-420,-420,-420,1
0.8862849999995888,1493,2661,HELD,-420,-420,-420,-420,0
0.8862849999995888,942,664,HELD,-420,-420,-420,-420,1
0.8944659999997384,1486,2661,HELD,-420,-420,-420,-420,0
0.8944659999997384,967,674,HELD,-420,-420,-420,-420,1
0.9031929999996464,1478,2663,HELD,-420,-420,-420,-420,0
0.9031929999996464,989,683,HELD,-420,-420,-420,-420,1
0.911185999999816,1473,2666,HELD,-420,-420,-420,-420,0
0.911185999999816,1009,689,HELD,-420,-420,-420,-420,1
0.9197219999996378,1467,2670,HELD,-420,-420,-420,-420,0
0.9197219999996378,1028,695,HELD,-420,-420,-420,-420,1
0.9279400000000351,1462,2675,HELD,-420,-420,-420,-420,0
0.9279400000000351,1048,698,HELD,-420,-420,-420,-420,1
0.9364189999996597,1457,2681,HELD,-420,-420,-420,-420,0
0.9364189999996597,1065,701,HELD,-420,-420,-420,-420,1
0.9446349999998347,1451,2688,HELD,-420,-420,-420,-420,0
0.9446349999998347,1082,703,HELD,-420,-420,-420,-420,1
0.9533400000000256,1445,2695,HELD,-420,-420,-420,-420,0
0.9533400000000256,1098,704,HELD,-420,-420,-420,-420,1
0.9613299999996343,1439,2702,HELD,-420,-420,-420,-420,0
0.9613299999996343,1114,705,HELD,-420,-420,-420,-420,1
0.9700309999998353,1434,2710,HELD,-420,-420,-420,-420,0
0.9700309999998353,1129,706,HELD,-420,-420,-420,-420,1
0.9780769999997574,1427,2720,HELD,-420,-420,-420,-420,0
0.9780769999997574,1143,706,HELD,-420,-420,-420,-420,1
0.9866239999996651,1420,2730,HELD,-420,-420,-420,-420,0
0.9866239999996651,1158,706,HELD,-420,-420,-420,-420,1
0.9948159999999007,1413,2740,HELD,-420,-420,-420,-420,0
0.9948159999999007,1169,705,HELD,-420,-420,-420,-420,1
1.0033149999999296,1405,2750,HELD,-420,-420,-420,-420,0
1.0033149999999296,1182,705,HELD,-420,-420,-420,-420,1
1.0114770000000135,1398,2760,HELD,-420,-420,-420,-420,0
1.0114770000000135,1192,704,HELD,-420,-420,-420,-420,1
1.019970999999714,1393,2772,HELD,-420,-420,-420,-420,0
1.019970999999714,1202,703,HELD,-420,-420,-420,-420,1
1.0282519999996111,1387,2785,HELD,-420,-420,-420,-420,0
1.0282519999996111,1211,702,HELD,-420,-420,-420,-420,1
1.0367589999996198,1383,2800,HELD,-420,-420,-420,-420,0
1.0367589999996198,1219,700,HELD,-420,-420,-420,-420,1
1.045006999999714,1381,2816,HELD,-420,-420,-420,-420,0
1.045006999999714,1226,700,HELD,-420,-420,-420,-420,1
1.0535859999999957,1380,2833,HELD,-420,-420,-420,-420,0
1.0535859999999957,1233,698,HELD,-420,-420,-420,-420,1
1.0616799999997966,1379,2854,HELD,-420,-420,-420,-420,0
1.0616799999997966,1237,697,HELD,-420,-420,-420,-420,1
1.0701999999996588,1379,2875,HELD,-420,-420,-420,-420,0
1.0701999999996588,1240,696,HELD,-420,-420,-420,-420,1
1.077874999999949,1379,2896,HELD,-420,-420,-420,-420,0
1.0865209999997205,1381,2917,HELD,-420,-420,-420,-420,0
1.0946289999997134,1385,2938,HELD,-420,-420,-420,-420,0
1.10364299999992,1391,2962,HELD,-420,-420,-420,-420,0
1.10364299999992,1240,698,HELD,-420,-420,-420,-420,1
1.1118109999997614,1398,2986,HELD,-420,-420,-420,-420,0
1.1118109999997614,1237,699,HELD,-420,-420,-420,-420,1
1.120328999999856,1406,3010,HELD,-420,-420,-420,-420,0
1.120328999999856,1233,701,HELD,-420,-420,-420,-420,1
1.1284989999999198,1414,3034,HELD,-420,-420,-420,-420,0
1.1284989999999198,1228,704,HELD,-420,-420,-420,-420,1
1.1369959999997263,1423,3057,HELD,-420,-420,-420,-420,0
1.1369959999997263,1222,707,HELD,-420,-420,-420,-420,1
1.1452339999996184,1431,3077,HELD,-420,-420,-420,-420,0
1.1452339999996184,1215,711,HELD,-420,-420,-420,-420,1
1.1537029999999504,1439,3096,HELD,-420,-420,-420,-420,0
1.1537029999999504,1207,716,HELD,-420,-420,-420,-420,1
1.161899999999605,1445,3112,HELD,-420,-420,-420,-420,0
1.161899999999605,1196,721,HELD,-420,-420,-420,-420,1
1.1703659999998308,1456,3127,HELD,-420,-420,-420,-420,0
1.1703659999998308,1184,728,HELD,-420,-420,-420,-420,1
1.178642999999738,1464,3138,HELD,-420,-420,-420,-420,0
1.178642999999738,1171,736,HELD,-420,-420,-420,-420,1
1.1871039999996356,1472,3147,HELD,-420,-420,-420,-420,0
1.1871039999996356,1154,744,HELD,-420,-420,-420,-420,1
1.1953019999996286,1477,3154,HELD,-420,-420,-420,-420,0
1.1953019999996286,1136,753,HELD,-420,-420,-420,-420,1
1.203834999999799,1480,3158,HELD,-420,-420,-420,-420,0
1.203834999999799,1116,762,HELD,-420,-420,-420,-420,1
1.2121119999997063,1478,3160,HELD,-420,-420,-420,-420,0
1.2121119999997063,1096,770,HELD,-420,-420,-420,-420,1
1.2205589999998665,1476,3163,HELD,-420,-420,-420,-420,0
1.2205589999998665,1074,778,HELD,-420,-420,-420,-420,1
1.2289710000000014,1476,3164,HELD,-420,-420,-420,-420,0
1.2289710000000014,1054,785,HELD,-420,-420,-420,-420,1
1.2372229999996307,1475,3166,HELD,-420,-420,-420,-420,0
1.2372229999996307,1033,789,HELD,-420,-420,-420,-420,1
1.2454029999998966,1475,3168,HELD,-420,-420,-420,-420,0
1.2454029999998966,1014,793,HELD,-420,-420,-420,-420,1
1.2539609999998902,1474,3169,HELD,-420,-420,-420,-420,0
1.2539609999998902,997,796,HELD,-420,-420,-420,-420,1
1.2616939999998067,979,799,HELD,-420,-420,-420,-420,0
1.2707409999998163,1473,3172,HELD,-420,-420,-420,-420,0
1.2707409999998163,964,800,HELD,-420,-420,-420,-420,1
1.2789559999996527,1473,3173,HELD,-420,-420,-420,-420,0
1.2789559999996527,949,802,HELD,-420,-420,-420,-420,1
1.287507000000005,1472,3175,HELD,-420,-420,-420,-420,0
1.287507000000005,938,804,HELD,-420,-420,-420,-420,1
1.2955859999997301,1472,3177,HELD,-420,-420,-420,-420,0
1.2955859999997301,928,806,HELD,-420,-420,-420,-420,1
1.3042379999997138,1472,3179,HELD,-420,-420,-420,-420,0
1.3042379999997138,920,808,HELD,-420,-420,-420,-420,1
1.3124029999999038,1473,3182,HELD,-420,-420,-420,-420,0
1.3124029999999038,914,810,HELD,-420,-420,-420,-420,1
1.3208459999996194,1473,3186,HELD,-420,-420,-420,-420,0
1.3208459999996194,911,814,HELD,-420,-420,-420,-420,1
1.3290640000000167,1474,3190,HELD,-420,-420,-420,-420,0
1.3290640000000167,909,819,HELD,-420,-420,-420,-420,1
1.3375599999999395,1478,3195,HELD,-420,-420,-420,-420,0
1.3375599999999395,912,826,HELD,-420,-420,-420,-420,1
1.345821999999771,1483,3200,HELD,-420,-420,-420,-420,0
1.345821999999771,918,835,HELD,-420,-420,-420,-420,1
1.354309999999714,1489,3208,HELD,-420,-420,-420,-420,0
1.354309999999714,928,845,HELD,-420,-420,-420,-420,1
1.3624700000000303,1497,3217,HELD,-420,-420,-420,-420,0
1.3624700000000303,941,857,HELD,-420,-420,-420,-420,1
1.3709859999999026,1505,3227,HELD,-420,-420,-420,-420,0
1.3709859999999026,956,870,HELD,-420,-420,-420,-420,1
1.3792699999999058,1514,3237,HELD,-420,-420,-420,-420,0
1.3792699999999058,971,881,HELD,-420,-420,-420,-420,1
1.387756999999965,1524,3249,HELD,-420,-420,-420,-420,0
1.387756999999965,987,891,HELD,-420,-420,-420,-420,1
1.3959729999996853,1534,3259,HELD,-420,-420,-420,-420,0
1.3959729999996853,1002,901,HELD,-420,-420,-420,-420,1
1.4045689999998103,1543,3269,HELD,-420,-420,-420,-420,0
1.4045689999998103,1017,910,HELD,-420,-420,-420,-420,1
1.4127919999996266,1552,3277,HELD,-420,-420,-420,-420,0
1.4127919999996266,1035,918,HELD,-420,-420,-420,-420,1
1.4213379999996505,1560,3284,HELD,-420,-420,-420,-420,0
1.4213379999996505,1052,926,HELD,-420,-420,-420,-420,1
1.429392000000007,1567,3289,HELD,-420,-420,-420,-420,0
1.429392000000007,1069,933,HELD,-420,-420,-420,-420,1
1.4379329999997026,1573,3295,HELD,-420,-420,-420,-420,0
1.4379329999997026,1084,939,HELD,-420,-420,-420,-420,1
1.4461440000000039,1576,3298,HELD,-420,-420,-420,-420,0
1.4461440000000039,1098,945,HELD,-420,-420,-420,-420,1
1.4546949999999015,1578,3302,HELD,-420,-420,-420,-420,0
1.4546949999999015,1112,949,HELD,-420,-420,-420,-420,1
1.4628410000000258,1580,3305,HELD,-420,-420,-420,-420,0
