Timestamp,X,Y,BTN_TOUCH,WIDTH_MAJOR,ORIENTATION,PRESSURE,FINGER
0.0,2910,-420,,-420,-420,-420,0
0.0085259999978006,2905,-420,HELD,-420,-420,-420,0
0.0166989999997895,2899,-420,HELD,-420,-420,-420,0
0.0252439999967464,2892,3367,HELD,-420,-420,-420,0
0.0334379999985685,2884,3367,HELD,-420,-420,-420,0
0.0419829999991634,2847,3369,HELD,-420,-420,-420,0
0.050162999999884,2815,3371,HELD,-420,-420,-420,0
0.0587009999981091,2789,3373,HELD,-420,-420,-420,0
0.0668769999974756,2766,3376,HELD,-420,-420,-420,0
0.0755119999994349,2745,3377,HELD,-420,-420,-420,0
0.0836189999972703,2726,3379,HELD,-420,-420,-420,0
0.0921699999998963,2707,3381,HELD,-420,-420,-420,0
0.1003689999997732,2689,3383,HELD,-420,-420,-420,0
0.1088759999984176,2674,3386,HELD,-420,-420,-420,0
0.1170649999985471,2659,3388,HELD,-420,-420,-420,0
0.1256419999990612,2645,3390,HELD,-420,-420,-420,0
0.133905999999115,2633,3391,HELD,-420,-420,-420,0
0.1423839999988558,2623,3393,HELD,-420,-420,-420,0
0.1505249999972875,2613,3394,HELD,-420,-420,-420,0
0.1591069999994943,2602,3395,HELD,-420,-420,-420,0
0.1672579999976733,2592,3394,HELD,-420,-420,-420,0
0.1758879999979399,2585,3396,HELD,-420,-420,-420,0
0.1839799999979732,2578,3397,HELD,-420,-420,-420,0
0.1925209999972139,2571,3396,HELD,-420,-420,-420,0
0.2007059999996272,2566,3397,HELD,-420,-420,-420,0
0.2092409999968367,2560,3398,HELD,-420,-420,-420,0
0.2174249999989115,2555,3397,HELD,-420,-420,-420,0
0.2260119999991729,2551,3398,HELD,-420,-420,-420,0
0.2341549999982817,2547,3399,HELD,-420,-420,-420,0
0.2509619999982533,2544,3400,HELD,-420,-420,-420,0
0.2676179999980377,2539,3399,HELD,-420,-420,-420,0
0.276146999996854,2536,3400,HELD,-420,-420,-420,0
0.284338999997999,2537,3401,HELD,-420,-420,-420,0
0.2928769999998621,2534,3400,HELD,-420,-420,-420,0
0.3010469999971974,2533,3401,HELD,-420,-420,-420,0
0.3177869999999529,2527,3400,HELD,-420,-420,-420,0
0.3263709999991988,2524,3401,HELD,-420,-420,-420,0
0.3512529999970866,2521,3400,HELD,-420,-420,-420,0
0.3680160000003525,2518,3402,HELD,-420,-420,-420,0
0.3764999999984866,2517,3400,HELD,-420,-420,-420,0
0.4014360000001034,2514,3403,HELD,-420,-420,-420,0
0.4099809999970603,2512,3404,HELD,-420,-420,-420,0
0.451627999998891,2513,3406,HELD,-420,-420,-420,0
0.4683559999975841,2514,3404,HELD,-420,-420,-420,0
0.4769029999988561,2513,3407,HELD,-420,-420,-420,0
0.4850689999984752,2515,3406,HELD,-420,-420,-420,0
0.5270729999974719,2518,3407,HELD,-420,-420,-420,0
0.5352559999992081,2517,3408,HELD,-420,-420,-420,0
0.5437869999987015,2516,3410,HELD,-420,-420,-420,0
0.5519800000001851,2517,3412,HELD,-420,-420,-420,0
0.5772759999999835,2515,3413,HELD,-420,-420,-420,0
0.6109159999978147,2515,3413,HELD,-420,-420,-420,0
0.6109159999978147,2205,733,,-420,-420,-420,1
0.6190429999987828,2207,734,HELD,-420,-420,-420,0
0.6275859999987006,2214,734,HELD,-420,-420,-420,0
0.6362659999977041,2514,734,HELD,-420,-420,-420,0
0.6362659999977041,2223,735,HELD,-420,-420,-420,1
0.6442859999988286,2234,736,HELD,-420,-420,-420,0
